target_pnc,target_name,all-associations,count-per-association
Gold-Rosi,Rosi Mittermaier,skifahrerin,1
Gold-Rosi,Rosi Mittermaier,garmisch-patenkirchen,1
Gold-Rosi,Rosi Mittermaier,schnee,1
Gold-Rosi,Rosi Mittermaier,olympiasiegerin im skisport,1
Gold-Rosi,Rosi Mittermaier,goldmedallien,1
Gold-Rosi,Rosi Mittermaier,beste deutsche skisportlerin,1
Grünen-Habeck,Robert Habeck,wirtschaftsminister,2
Grünen-Habeck,Robert Habeck,zukunft,1
Grünen-Habeck,Robert Habeck,nachhaltigkeit,1
Grünen-Habeck,Robert Habeck,umwelt,1
Grünen-Habeck,Robert Habeck,schleswig-holstein,1
Grünen-Habeck,Robert Habeck,heizungswende,1
Grünen-Habeck,Robert Habeck,die grünen,1
Grünen-Habeck,Robert Habeck,vizekanzler,1
Grünen-Habeck,Robert Habeck,versteht nichts von insolvenzen,1
Grünen-Habeck,Robert Habeck,politische partei,1
Grünen-Habeck,Robert Habeck,grünen-politiker,1
Grünen-Habeck,Robert Habeck,umweltpolitik,1
Grünen-Habeck,Robert Habeck,grüne ideologie,1
Grünen-Habeck,Robert Habeck,öffentliche wahrnehmung,1
Grünen-Habeck,Robert Habeck,parteimitglied die grünen,1
Grünen-Habeck,Robert Habeck,grüne interessen,1
Grünen-Habeck,Robert Habeck,regierungsmitglied,1
Grünen-Kretschmann,Winfried Kretschmann,baden-württemberg,4
Grünen-Kretschmann,Winfried Kretschmann,ministerpräsident baden-württemberg,2
Grünen-Kretschmann,Winfried Kretschmann,grünen-politiker,2
Grünen-Kretschmann,Winfried Kretschmann,ministerpräsident,2
Grünen-Kretschmann,Winfried Kretschmann,die grünen,2
Grünen-Kretschmann,Winfried Kretschmann,original,1
Grünen-Kretschmann,Winfried Kretschmann,bodenständig,1
Grünen-Kretschmann,Winfried Kretschmann,grün,1
Grünen-Kretschmann,Winfried Kretschmann,rückwärtsgewandt,1
Grünen-Kretschmann,Winfried Kretschmann,neoliberal,1
Grünen-Kretschmann,Winfried Kretschmann,erster grüner ministerpräsident,1
Grünen-Kretschmann,Winfried Kretschmann,dialekt,1
Grünen-Kretschmann,Winfried Kretschmann,cdu-nahe,1
Grünen-Kretschmann,Winfried Kretschmann,umweltpolitik,1
Grünen-Kretschmann,Winfried Kretschmann,ministerpräsident von baden-württemberg,1
Grünen-Kretschmann,Winfried Kretschmann,schwabe,1
Grünen-Kretschmann,Winfried Kretschmann,stuttgart,1
Grünen-Kretschmann,Winfried Kretschmann,grüner,1
Grünen-Kretschmann,Winfried Kretschmann,minister in hessen?,1
Grünen-Kretschmann,Winfried Kretschmann,grauhaarig,1
Grünen-Kretschmann,Winfried Kretschmann,alt,1
Grünen-Kretschmann,Winfried Kretschmann,seit mehr als einem jahr regiert die grüne mit ihm in baden-württemberg,1
Grünen-Kretschmann,Winfried Kretschmann,bildungsgipfel,1
Grünen-Kretschmann,Winfried Kretschmann,koalition,1
Gummistiefel-Schröder,Gerhard Schröder,kanzler,3
Gummistiefel-Schröder,Gerhard Schröder,spd,3
Gummistiefel-Schröder,Gerhard Schröder,flut,2
Gummistiefel-Schröder,Gerhard Schröder,lügner,1
Gummistiefel-Schröder,Gerhard Schröder,krankheit,1
Gummistiefel-Schröder,Gerhard Schröder,trägt gummistiefel,1
Gummistiefel-Schröder,Gerhard Schröder,möglicherweise bäuerlich,1
Gummistiefel-Schröder,Gerhard Schröder,landwirtschaftlich engagiert,1
Gummistiefel-Schröder,Gerhard Schröder,ehemaliger kanzler,1
Gummistiefel-Schröder,Gerhard Schröder,russlandaffäre,1
Gummistiefel-Schröder,Gerhard Schröder,bürgernah,1
Gummistiefel-Schröder,Gerhard Schröder,bodenständig,1
Gummistiefel-Schröder,Gerhard Schröder,erfolgreich,1
Gummistiefel-Schröder,Gerhard Schröder,elefantenrunde,1
Gummistiefel-Schröder,Gerhard Schröder,falsch abgebogen,1
Gummistiefel-Schröder,Gerhard Schröder,putin,1
Gummistiefel-Schröder,Gerhard Schröder,ex-bundeskanzler,1
Gummistiefel-Schröder,Gerhard Schröder,schröder-song,1
Gummistiefel-Schröder,Gerhard Schröder,flutkatastrophe,1
Gummistiefel-Schröder,Gerhard Schröder,altkanzler,1
Gummistiefel-Schröder,Gerhard Schröder,showman,1
Gummistiefel-Schröder,Gerhard Schröder,bier,1
Gummistiefel-Schröder,Gerhard Schröder,gewerkschaften,1
Gummistiefel-Schröder,Gerhard Schröder,agenda 2010,1
Gummistiefel-Schröder,Gerhard Schröder,ich will hier rein!,1
Gummistiefel-Schröder,Gerhard Schröder,ich habe die wahl gewonnen auch wenn die gegnerin mehr stimmen hat,1
Gummistiefel-Schröder,Gerhard Schröder,putin-freund,1
Gummistiefel-Schröder,Gerhard Schröder,gazprom,1
Gummistiefel-Schröder,Gerhard Schröder,besichtigung der hochwasserkatastrophe 2002,1
Gummistiefel-Schröder,Gerhard Schröder,sachsen,1
Gummistiefel-Schröder,Gerhard Schröder,hatte gummistiefel an,1
Gummistiefel-Schröder,Gerhard Schröder,hol mir eine flasche bier,1
Hanf-Özdemir,Cem Özdemir,grüne,4
Hanf-Özdemir,Cem Özdemir,cannabis-legalisierung,3
Hanf-Özdemir,Cem Özdemir,politiker,3
Hanf-Özdemir,Cem Özdemir,öko,2
Hanf-Özdemir,Cem Özdemir,grün,2
Hanf-Özdemir,Cem Özdemir,landwirtschaftsminister,2
Hanf-Özdemir,Cem Özdemir,balkonpflanze,1
Hanf-Özdemir,Cem Özdemir,die grünen,1
Hanf-Özdemir,Cem Özdemir,schwabe,1
Hanf-Özdemir,Cem Özdemir,setzte sich für die legalisierung von hanf in kleinen mengen ein,1
Hanf-Özdemir,Cem Özdemir,bundestag,1
Hanf-Özdemir,Cem Özdemir,ist für die einführung von cannabiskonsum,1
Hanf-Özdemir,Cem Özdemir,ökotyp,1
Hanf-Özdemir,Cem Özdemir,redet viel,1
Hanf-Özdemir,Cem Özdemir,bucket-challenge,1
Hanf-Özdemir,Cem Özdemir,hanfplanze,1
Hanf-Özdemir,Cem Özdemir,legalisierung,1
Hanf-Özdemir,Cem Özdemir,nötig,1
Hanf-Özdemir,Cem Özdemir,sinnvoll,1
Hanf-Özdemir,Cem Özdemir,hochrangiges grünen-mitglied,1
Hanf-Özdemir,Cem Özdemir,entspannter kerl,1
Hanf-Özdemir,Cem Özdemir,agrarminister,1
Hanf-Özdemir,Cem Özdemir,legalisierung von cannabis,1
Hanf-Özdemir,Cem Özdemir,grünen-politiker,1
Hanf-Özdemir,Cem Özdemir,entkriminalisierung,1
Hanf-Özdemir,Cem Özdemir,drogen,1
Hanf-Özdemir,Cem Özdemir,umstritten,1
Hanf-Özdemir,Cem Özdemir,cannabis,1
Hanf-Özdemir,Cem Özdemir,hanf-legalisierung,1
Hanf-Özdemir,Cem Özdemir,zentristisch,1
Hartz-Schröder,Gerhard Schröder,agenda 2010,4
Hartz-Schröder,Gerhard Schröder,spd,4
Hartz-Schröder,Gerhard Schröder,hartz iv,2
Hartz-Schröder,Gerhard Schröder,rot-grün,2
Hartz-Schröder,Gerhard Schröder,bundeskanzler,2
Hartz-Schröder,Gerhard Schröder,genosse der bosse,1
Hartz-Schröder,Gerhard Schröder,sozialstaats-abbau,1
Hartz-Schröder,Gerhard Schröder,agenda 2000,1
Hartz-Schröder,Gerhard Schröder,ex-kanzler,1
Hartz-Schröder,Gerhard Schröder,gazprom,1
Hartz-Schröder,Gerhard Schröder,putin,1
Hartz-Schröder,Gerhard Schröder,bundeskanzler bei hartz 4-erschaffung,1
Hartz-Schröder,Gerhard Schröder,reformen,1
Hartz-Schröder,Gerhard Schröder,arm-reich-unterschied,1
Hartz-Schröder,Gerhard Schröder,arbeitslosengeldreform,1
Hartz-Schröder,Gerhard Schröder,agenda,1
Hartz-Schröder,Gerhard Schröder,neoliberal,1
Hartz-Schröder,Gerhard Schröder,stolz auf niedriglöhne,1
Hartz-Schröder,Gerhard Schröder,hat hartz4 eingeführt,1
Hartz-Schröder,Gerhard Schröder,prollig,1
Hartz-Schröder,Gerhard Schröder,eingebildet,1
Hartz-Schröder,Gerhard Schröder,putinfan,1
Hartz-Schröder,Gerhard Schröder,alter bundeskanzler,1
Hartz-Schröder,Gerhard Schröder,einführung von hartz iv,1
Hartz-Schröder,Gerhard Schröder,kritik,1
Hartz-Schröder,Gerhard Schröder,arme,1
Hartz-Schröder,Gerhard Schröder,unmöglich,1
Hartz-Schröder,Gerhard Schröder,angeberisch,1
Hartz-Schröder,Gerhard Schröder,ehemaliger bundeskanzler,1
Hartz-Schröder,Gerhard Schröder,putin-freund,1
Hartz-Schröder,Gerhard Schröder,spd-regierung,1
Hartz-Schröder,Gerhard Schröder,kürzung des arbeitslosengeldes,1
Hartz-Schröder,Gerhard Schröder,unsoziale politik der spd,1
Hartz-Schröder,Gerhard Schröder,unsozial,1
Hartz-Schröder,Gerhard Schröder,umstritten,1
Hartz-Schröder,Gerhard Schröder,ehemaliger kanzler,1
Hartz-Schröder,Gerhard Schröder,hartz4-gegner,1
Hartz-Schröder,Gerhard Schröder,hartz-reformen,1
Hartz-Schröder,Gerhard Schröder,armut,1
Hartz4-Schröder,Gerhard Schröder,kanzler,2
Hartz4-Schröder,Gerhard Schröder,gummistiefel,2
Hartz4-Schröder,Gerhard Schröder,spd,2
Hartz4-Schröder,Gerhard Schröder,fremdgehen,1
Hartz4-Schröder,Gerhard Schröder,politik,1
Hartz4-Schröder,Gerhard Schröder,sand,1
Hartz4-Schröder,Gerhard Schröder,deluxe,1
Hartz4-Schröder,Gerhard Schröder,hat an hartz4 gearbeitet,1
Hartz4-Schröder,Gerhard Schröder,unter schröder wurde hartz4 eingeführt es gab viel kritik daran,1
Hartz4-Schröder,Gerhard Schröder,spd-politiker hat hartz4-reform eingeführt,1
Hartz4-Schröder,Gerhard Schröder,hat das system eingeführt,1
Hartz4-Schröder,Gerhard Schröder,trotz spd leicht prollig,1
Hartz4-Schröder,Gerhard Schröder,sozialhilfe,1
Hartz4-Schröder,Gerhard Schröder,sozialsystem,1
Hartz4-Schröder,Gerhard Schröder,wahlkampf,1
Hartz4-Schröder,Gerhard Schröder,hartz4 eingeführt,1
Hartz4-Schröder,Gerhard Schröder,einführung des hartz4-programms,1
Hartz4-Schröder,Gerhard Schröder,altkanzler,1
Hartz4-Schröder,Gerhard Schröder,agenda 2010,1
Hartz4-Schröder,Gerhard Schröder,bier,1
Hartz4-Schröder,Gerhard Schröder,ich will hier rein!,1
Hartz4-Schröder,Gerhard Schröder,putin-freund,1
Hartz4-Schröder,Gerhard Schröder,gazprom,1
Hartz4-Schröder,Gerhard Schröder,einführung des agl2-systems genannt hartziv nach dem erfinder hartz,1
Hartz4-Schröder,Gerhard Schröder,verurteilt wegen unterschlagungen,1
Hartz4-Schröder,Gerhard Schröder,sozialgeld für langzeitarbeitslose,1
Hartz4-Schröder,Gerhard Schröder,politiker,1
Hartz4-Schröder,Gerhard Schröder,einführung von hartz4,1
Hartz4-Schröder,Gerhard Schröder,bundesregierung,1
Hartz4-Schröder,Gerhard Schröder,arbeitslosengeld,1
Hartz4-Schröder,Gerhard Schröder,reform,1
Helikopter-Kretschmann,Winfried Kretschmann,wandern,1
Helikopter-Kretschmann,Winfried Kretschmann,verschwendung von ressourcen,1
Helikopter-Kretschmann,Winfried Kretschmann,ministerpräsident baden-württemberg,1
Helikopter-Kretschmann,Winfried Kretschmann,hubschrauberflug ins naturschutzgebiet,1
Helikopter-Kretschmann,Winfried Kretschmann,pseudo-grüner,1
Hummer-Lauterbach,Karl Lauterbach,gesundheitsminister,1
Hummer-Lauterbach,Karl Lauterbach,masken,1
Hummer-Lauterbach,Karl Lauterbach,covid,1
Hummer-Lauterbach,Karl Lauterbach,angststörung,1
Hummer-Lauterbach,Karl Lauterbach,maßnahmen,1
Hummer-Lauterbach,Karl Lauterbach,salz,1
Hummer-Lauterbach,Karl Lauterbach,spd,1
Hummer-Lauterbach,Karl Lauterbach,luxus,1
Hummer-Lauterbach,Karl Lauterbach,"""flex""",1
Hummer-Lauterbach,Karl Lauterbach,möglicher bezug zu luxus oder besonderheiten,1
Hummer-Lauterbach,Karl Lauterbach,humorvolle assoziation,1
Hummer-Lauterbach,Karl Lauterbach,öffentliche wahrnehmung,1
Hummer-Wagenknecht,Sahra Wagenknecht,die linke,1
Hummer-Wagenknecht,Sahra Wagenknecht,bündins sahra wagenknecht,1
Hummer-Wagenknecht,Sahra Wagenknecht,russland,1
Hummer-Wagenknecht,Sahra Wagenknecht,ukraine,1
Hummer-Wagenknecht,Sahra Wagenknecht,mögliche politische assoziationen,1
Hummer-Wagenknecht,Sahra Wagenknecht,auffällig,1
Hummer-Wagenknecht,Sahra Wagenknecht,kontrovers,1
Immo-Spahn,Jens Spahn,politiker,3
Immo-Spahn,Jens Spahn,corona,2
Immo-Spahn,Jens Spahn,ehemaliger gesundheitsminister,2
Immo-Spahn,Jens Spahn,immobilien,2
Immo-Spahn,Jens Spahn,villa,2
Immo-Spahn,Jens Spahn,bereicherung,1
Immo-Spahn,Jens Spahn,korruption,1
Immo-Spahn,Jens Spahn,geschmäckle,1
Immo-Spahn,Jens Spahn,bundestag,1
Immo-Spahn,Jens Spahn,reich,1
Immo-Spahn,Jens Spahn,teure immobilien,1
Immo-Spahn,Jens Spahn,merkel,1
Immo-Spahn,Jens Spahn,immobilie,1
Immo-Spahn,Jens Spahn,gesundheitsminister,1
Immo-Spahn,Jens Spahn,aufstrebender politiker,1
Immo-Spahn,Jens Spahn,cdu,1
Immo-Spahn,Jens Spahn,homosexuell,1
Immo-Spahn,Jens Spahn,große immobilie mit ehemann,1
Immo-Spahn,Jens Spahn,villas,1
Immo-Spahn,Jens Spahn,verkaufen,1
Immo-Spahn,Jens Spahn,politik,1
Immo-Spahn,Jens Spahn,meinung zu spitznamen-vergabe,1
Immo-Spahn,Jens Spahn,verbindung zu jens spahn,1
Immo-Spahn,Jens Spahn,einzigartig,1
Immo-Spahn,Jens Spahn,eventuell berufliche bezüge,1
Immo-Spahn,Jens Spahn,ex-minister,1
Immo-Spahn,Jens Spahn,immobile,1
Immo-Spahn,Jens Spahn,berlin,1
Immo-Spahn,Jens Spahn,corona-krise,1
Impf-Söder,Markus Söder,bayern,6
Impf-Söder,Markus Söder,corona,5
Impf-Söder,Markus Söder,csu,3
Impf-Söder,Markus Söder,ministerpräsident,3
Impf-Söder,Markus Söder,pandemie,2
Impf-Söder,Markus Söder,impfpflicht,2
Impf-Söder,Markus Söder,impfungen,1
Impf-Söder,Markus Söder,covid 19,1
Impf-Söder,Markus Söder,wollte impfungen für alle,1
Impf-Söder,Markus Söder,corona-impfungen,1
Impf-Söder,Markus Söder,coronapolitik,1
Impf-Söder,Markus Söder,durchsetzung,1
Impf-Söder,Markus Söder,meinung zu spitznamen-vergabe,1
Impf-Söder,Markus Söder,aufruf zur impfung,1
Impf-Söder,Markus Söder,unmöglich,1
Impf-Söder,Markus Söder,meckersack,1
Impf-Söder,Markus Söder,kritik,1
Impf-Söder,Markus Söder,impfpflicht bei corona,1
Impf-Söder,Markus Söder,verschärfung für ungeimpfte,1
Impf-Söder,Markus Söder,impfzentren in bayern,1
Impf-Söder,Markus Söder,politiker,1
Impf-Söder,Markus Söder,impfmaßnahmen,1
Impf-Söder,Markus Söder,manipulierend,1
Impf-Söder,Markus Söder,impfbefürworter,1
Inzucht-Schäuble,Wolfgang Schäuble,politiker,1
Inzucht-Schäuble,Wolfgang Schäuble,finanzminister,1
Inzucht-Schäuble,Wolfgang Schäuble,cdu-veteran,1
Inzucht-Schäuble,Wolfgang Schäuble,flüchtlinge,1
Inzucht-Schäuble,Wolfgang Schäuble,muslime,1
Inzucht-Schäuble,Wolfgang Schäuble,muslime frauen,1
Islam-Merkel,Angela Merkel,flüchtlingskrise,4
Islam-Merkel,Angela Merkel,bundeskanzlerin,3
Islam-Merkel,Angela Merkel,einwanderung,2
Islam-Merkel,Angela Merkel,angela merkel,1
Islam-Merkel,Angela Merkel,merkel wird vorgeworfen besonders menschen aus muslimischen ländern nach deutschland zu holen,1
Islam-Merkel,Angela Merkel,immigration,1
Islam-Merkel,Angela Merkel,islamfreundlich,1
Islam-Merkel,Angela Merkel,cdu,1
Islam-Merkel,Angela Merkel,naiv,1
Islam-Merkel,Angela Merkel,neoliberal,1
Islam-Merkel,Angela Merkel,hausfrau,1
Islam-Merkel,Angela Merkel,hat viele flüchtlinge aufgenommen,1
Islam-Merkel,Angela Merkel,ist tolerant,1
Islam-Merkel,Angela Merkel,ist selbst gläubig,1
Islam-Merkel,Angela Merkel,flüchtlinge,1
Islam-Merkel,Angela Merkel,naher osten,1
Islam-Merkel,Angela Merkel,wir schaffen das,1
Islam-Merkel,Angela Merkel,"""der islam gehört zu deutschland""",1
Islam-Merkel,Angela Merkel,integration,1
Islam-Merkel,Angela Merkel,islamisierung,1
Islam-Merkel,Angela Merkel,umstritten,1
Islam-Merkel,Angela Merkel,unchristlich,1
Islam-Merkel,Angela Merkel,islamische einwanderung,1
Islam-Merkel,Angela Merkel,kanzlerin,1
Islam-Merkel,Angela Merkel,unüberlegt,1
Islam-Merkel,Angela Merkel,fremdenhass,1
Islam-Merkel,Angela Merkel,islamophobie,1
Islam-Merkel,Angela Merkel,"""wir schaffen das""",1
Katastrophen-Spahn,Jens Spahn,corona,4
Katastrophen-Spahn,Jens Spahn,masken,2
Katastrophen-Spahn,Jens Spahn,gesundheitspolitik,2
Katastrophen-Spahn,Jens Spahn,kontrovers,2
Katastrophen-Spahn,Jens Spahn,kritik,2
Katastrophen-Spahn,Jens Spahn,gesundheitsminister,2
Katastrophen-Spahn,Jens Spahn,cdu,2
Katastrophen-Spahn,Jens Spahn,gesundheit,1
Katastrophen-Spahn,Jens Spahn,aggresiv,1
Katastrophen-Spahn,Jens Spahn,zornig,1
Katastrophen-Spahn,Jens Spahn,ehemaliger gesundheitsminister,1
Katastrophen-Spahn,Jens Spahn,covid,1
Katastrophen-Spahn,Jens Spahn,maßnahmen,1
Katastrophen-Spahn,Jens Spahn,impfen,1
Katastrophen-Spahn,Jens Spahn,sarkastisch,1
Katastrophen-Spahn,Jens Spahn,politiker,1
Katastrophen-Spahn,Jens Spahn,minister,1
Katastrophen-Spahn,Jens Spahn,impfung,1
Katastrophen-Spahn,Jens Spahn,pandemien,1
Katastrophen-Spahn,Jens Spahn,hochwasser,1
Katastrophen-Spahn,Jens Spahn,katastrophenschutz,1
Kernkraft-Merkel,Angela Merkel,energiewende,3
Kernkraft-Merkel,Angela Merkel,atomausstieg,3
Kernkraft-Merkel,Angela Merkel,energiekrise,2
Kernkraft-Merkel,Angela Merkel,der spitzname könnte darauf hinweisen dass merkel für ihre rolle bei der entscheidung zum ausstieg aus der kernenergie kritisiert wird oder dass dies eine prägende eigenschaft ihrer politischen agenda ist,1
Kernkraft-Merkel,Angela Merkel,umweltschutz,1
Kernkraft-Merkel,Angela Merkel,nachhaltigkeit,1
Kernkraft-Merkel,Angela Merkel,angela merkels unterstützung für den ausstieg aus der kernenergie könnte mit umweltfreundlichen und nachhaltigen energiepolitiken assoziiert werden,1
Kernkraft-Merkel,Angela Merkel,innovativ,1
Kernkraft-Merkel,Angela Merkel,zukunfsorientiert,1
Kernkraft-Merkel,Angela Merkel,kernkraftausstieg,1
Kernkraft-Merkel,Angela Merkel,politik,1
Kernkraft-Merkel,Angela Merkel,bundeskanzlerin,1
Kernkraft-Merkel,Angela Merkel,japan,1
Kernkraft-Merkel,Angela Merkel,ehemalige bundeskanzlerin,1
Kernkraft-Merkel,Angela Merkel,fukushima,1
Kernkraft-Merkel,Angela Merkel,anti-atomkraft,1
Kernkraft-Merkel,Angela Merkel,energiepolitik,1
Kernkraft-Merkel,Angela Merkel,mögliche verbindung zur atomenergie,1
Kernkraft-Merkel,Angela Merkel,politische entscheidungen,1
Kernkraft-Merkel,Angela Merkel,umweltdebatte,1
Kernkraft-Merkel,Angela Merkel,verlängerung des ausstiegs aus der atomkraft,1
Kernkraft-Merkel,Angela Merkel,unterstützung für die kernkraft als energiequelle während ihrer amtszeit als bundeskanzlerin,1
Kernkraft-Merkel,Angela Merkel,kontroverse entscheidungen zur laufzeitverlängerung von kernkraftwerken,1
Kernkraft-Merkel,Angela Merkel,diskussionen über energiepolitik und umweltschutz in deutschland,1
Kernkraft-Merkel,Angela Merkel,auswirkungen auf die öffentliche meinung und politische debatten über atomenergie,1
Kernkraft-Merkel,Angela Merkel,langfristige folgen für die energiewende und die deutsche energiepolitik,1
Kernkraft-Merkel,Angela Merkel,atomkatastrophe von fukushima,1
Kernkraft-Söder,Markus Söder,bayern,4
Kernkraft-Söder,Markus Söder,csu,2
Kernkraft-Söder,Markus Söder,politik,1
Kernkraft-Söder,Markus Söder,unsympathisch,1
Kernkraft-Söder,Markus Söder,befürworter der kernkraft,1
Kernkraft-Söder,Markus Söder,ambitioniert,1
Kernkraft-Söder,Markus Söder,bayrischer landeschef,1
Kernkraft-Söder,Markus Söder,kreuz in der kirche,1
Kernkraft-Söder,Markus Söder,vielleicht weil er dem klimawende nicht allzu positiv gegenüber steht,1
Kernkraft-Söder,Markus Söder,atomkraft,1
Kernkraft-Söder,Markus Söder,klimawandel,1
Kernkraft-Söder,Markus Söder,energiepolitik,1
Kernkraft-Söder,Markus Söder,aiwanger,1
Kernkraft-Söder,Markus Söder,kernkraft-verteidiger,1
Kernkraft-Söder,Markus Söder,lobby,1
Kernkraft-Söder,Markus Söder,korruption,1
Kernkraft-Söder,Markus Söder,stammtisch,1
Kernkraft-Söder,Markus Söder,bierzelt,1
Kernkraft-Söder,Markus Söder,früher gegen kernkraft heute dafür kopfschütteln,1
Kernkraft-Söder,Markus Söder,ist für die fortsetzung der kernkraftwerke,1
Kernkraft-Söder,Markus Söder,bayrischer ministerpräsident,1
Kernkraft-Söder,Markus Söder,atomenergie,1
Kernkraft-Söder,Markus Söder,rückkehr zur atomkraft,1
Kiffer-Künast,Renate Künast,cannabis-legalisierung,5
Kiffer-Künast,Renate Künast,grüne,3
Kiffer-Künast,Renate Künast,legalisierung,2
Kiffer-Künast,Renate Künast,cannabis,2
Kiffer-Künast,Renate Künast,bundestag,2
Kiffer-Künast,Renate Künast,cannabislegalisierung,2
Kiffer-Künast,Renate Künast,drogenpolitik,1
Kiffer-Künast,Renate Künast,grüne partei,1
Kiffer-Künast,Renate Künast,unrealistisch,1
Kiffer-Künast,Renate Künast,träumerin,1
Kiffer-Künast,Renate Künast,extremistin,1
Kiffer-Künast,Renate Künast,fundamentalistin,1
Kiffer-Künast,Renate Künast,eindämmung über drogen-schwarzmarkt,1
Kiffer-Künast,Renate Künast,künasts drogen-erfahrungen,1
Kiffer-Künast,Renate Künast,partei die grünen,1
Kiffer-Künast,Renate Künast,grün,1
Kiffer-Künast,Renate Künast,umweltministerin,1
Kiffer-Künast,Renate Künast,junge wähler,1
Kiffer-Künast,Renate Künast,grünen-politikerin,1
Kiffer-Künast,Renate Künast,will ausweitung des gesetzes,1
Kiffer-Künast,Renate Künast,politikerin der grünen,1
Kiffer-Künast,Renate Künast,befürwortet cannabis legalisierung,1
Kiffer-Künast,Renate Künast,aus berlin,1
Kiffer-Künast,Renate Künast,parteimitglied grüne,1
Kiffer-Künast,Renate Künast,drogenbeichte,1
Kiffer-Lindner,Christian Lindner,fdp,4
Kiffer-Lindner,Christian Lindner,legalisierung,2
Kiffer-Lindner,Christian Lindner,finanzminister,2
Kiffer-Lindner,Christian Lindner,politiker,2
Kiffer-Lindner,Christian Lindner,cannabis,1
Kiffer-Lindner,Christian Lindner,setzte sich für die legalisierung von geringen mengen an drogen zum kiffen ein,1
Kiffer-Lindner,Christian Lindner,unterstützung,1
Kiffer-Lindner,Christian Lindner,nicht seriös,1
Kiffer-Lindner,Christian Lindner,lebensfreudig,1
Kiffer-Lindner,Christian Lindner,neoliberal,1
Kiffer-Lindner,Christian Lindner,neoklassiker,1
Kiffer-Lindner,Christian Lindner,makroökonomisch ungebildet,1
Kiffer-Lindner,Christian Lindner,ist fürs kiffen,1
Kiffer-Lindner,Christian Lindner,war bei seinem geburtstag als kellner beschäftigt,1
Kiffer-Lindner,Christian Lindner,pro cannabisgesetz,1
Kiffer-Lindner,Christian Lindner,spd,1
Kiffer-Lindner,Christian Lindner,nervig,1
Kiffer-Lindner,Christian Lindner,drogen,1
Kiffer-Lindner,Christian Lindner,verantwortungslos,1
Kiffer-Lindner,Christian Lindner,hanf-legalisierung,1
Kiffer-Lindner,Christian Lindner,liberal,1
Kiffer-Lindner,Christian Lindner,konflikt mit konserativen,1
Kiffer-Lindner,Christian Lindner,ampel,1
Kindergarten-Klopp,Jürgen Klopp,fußballtrainer,3
Kindergarten-Klopp,Jürgen Klopp,liverpool,2
Kindergarten-Klopp,Jürgen Klopp,bvb,2
Kindergarten-Klopp,Jürgen Klopp,vater,1
Kindergarten-Klopp,Jürgen Klopp,barmherzig,1
Kindergarten-Klopp,Jürgen Klopp,nett,1
Kindergarten-Klopp,Jürgen Klopp,charismatisch,1
Kindergarten-Klopp,Jürgen Klopp,erfolgreich,1
Kindergarten-Klopp,Jürgen Klopp,normal one,1
Kindergarten-Klopp,Jürgen Klopp,vielleicht auf seine lebendige und enthusiastische art bezogen,1
